standard,nutrient_key,display_name,category,sex,life_stage,age_min_months,age_max_months,target_value,target_min_value,target_max_value,unit,reference_type,source,notes
DRI_US_CA,MOLYBDENUM,Molybdenum,MINERAL,FEMALE,NORMAL,108,156,26,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PHOSPHORUS,Phosphorus,MINERAL,FEMALE,NORMAL,108,156,1055,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,SELENIUM,Selenium,MINERAL,FEMALE,NORMAL,108,156,35,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,ZINC,Zinc,MINERAL,FEMALE,NORMAL,108,156,7.0,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CALCIUM,Calcium,MINERAL,FEMALE,NORMAL,168,216,1100,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CARBOHYDRATE,Carbohydrate,MACRO,FEMALE,NORMAL,168,216,100,,,g,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PROTEIN,Protein,MACRO,FEMALE,NORMAL,168,216,0.71,,,g/kg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_A,Vitamin A,VITAMIN,FEMALE,NORMAL,168,216,485,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: a
DRI_US_CA,VITAMIN_C,Vitamin C,VITAMIN,FEMALE,NORMAL,168,216,56,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_D,Vitamin D,VITAMIN,FEMALE,NORMAL,168,216,10,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_E,Vitamin E,VITAMIN,FEMALE,NORMAL,168,216,12,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: b
DRI_US_CA,THIAMIN,Thiamin,VITAMIN,FEMALE,NORMAL,168,216,0.9,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,RIBOFLAVIN,Riboflavin,VITAMIN,FEMALE,NORMAL,168,216,0.9,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,NIACIN,Niacin,VITAMIN,FEMALE,NORMAL,168,216,11,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: c
DRI_US_CA,VITAMIN_B6,Vitamin B6,VITAMIN,FEMALE,NORMAL,168,216,1.0,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,FOLATE,Folate,VITAMIN,FEMALE,NORMAL,168,216,330,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: d
DRI_US_CA,VITAMIN_B12,Vitamin B12,VITAMIN,FEMALE,NORMAL,168,216,2.0,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,COPPER,Copper,MINERAL,FEMALE,NORMAL,168,216,685,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IODINE,Iodine,MINERAL,FEMALE,NORMAL,168,216,95,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IRON,Iron,MINERAL,FEMALE,NORMAL,168,216,7.9,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MAGNESIUM,Magnesium,MINERAL,FEMALE,NORMAL,168,216,300,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MOLYBDENUM,Molybdenum,MINERAL,FEMALE,NORMAL,168,216,33,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PHOSPHORUS,Phosphorus,MINERAL,FEMALE,NORMAL,168,216,1055,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,SELENIUM,Selenium,MINERAL,FEMALE,NORMAL,168,216,45,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,ZINC,Zinc,MINERAL,FEMALE,NORMAL,168,216,7.3,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CALCIUM,Calcium,MINERAL,FEMALE,NORMAL,228,360,800,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CARBOHYDRATE,Carbohydrate,MACRO,FEMALE,NORMAL,228,360,100,,,g,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PROTEIN,Protein,MACRO,FEMALE,NORMAL,228,360,0.66,,,g/kg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_A,Vitamin A,VITAMIN,FEMALE,NORMAL,228,360,500,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: a
DRI_US_CA,VITAMIN_C,Vitamin C,VITAMIN,FEMALE,NORMAL,228,360,60,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_D,Vitamin D,VITAMIN,FEMALE,NORMAL,228,360,10,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_E,Vitamin E,VITAMIN,FEMALE,NORMAL,228,360,12,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: b
DRI_US_CA,THIAMIN,Thiamin,VITAMIN,FEMALE,NORMAL,228,360,0.9,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,RIBOFLAVIN,Riboflavin,VITAMIN,FEMALE,NORMAL,228,360,0.9,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,NIACIN,Niacin,VITAMIN,FEMALE,NORMAL,228,360,11,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: c
DRI_US_CA,VITAMIN_B6,Vitamin B6,VITAMIN,FEMALE,NORMAL,228,360,1.1,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,FOLATE,Folate,VITAMIN,FEMALE,NORMAL,228,360,320,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: d
DRI_US_CA,VITAMIN_B12,Vitamin B12,VITAMIN,FEMALE,NORMAL,228,360,2.0,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,COPPER,Copper,MINERAL,FEMALE,NORMAL,228,360,700,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IODINE,Iodine,MINERAL,FEMALE,NORMAL,228,360,95,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IRON,Iron,MINERAL,FEMALE,NORMAL,228,360,8.1,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MAGNESIUM,Magnesium,MINERAL,FEMALE,NORMAL,228,360,255,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MOLYBDENUM,Molybdenum,MINERAL,FEMALE,NORMAL,228,360,34,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PHOSPHORUS,Phosphorus,MINERAL,FEMALE,NORMAL,228,360,580,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,SELENIUM,Selenium,MINERAL,FEMALE,NORMAL,228,360,45,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,ZINC,Zinc,MINERAL,FEMALE,NORMAL,228,360,6.8,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CALCIUM,Calcium,MINERAL,FEMALE,NORMAL,372,600,800,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CARBOHYDRATE,Carbohydrate,MACRO,FEMALE,NORMAL,372,600,100,,,g,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PROTEIN,Protein,MACRO,FEMALE,NORMAL,372,600,0.66,,,g/kg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_A,Vitamin A,VITAMIN,FEMALE,NORMAL,372,600,500,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: a
DRI_US_CA,VITAMIN_C,Vitamin C,VITAMIN,FEMALE,NORMAL,372,600,60,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_D,Vitamin D,VITAMIN,FEMALE,NORMAL,372,600,10,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_E,Vitamin E,VITAMIN,FEMALE,NORMAL,372,600,12,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: b
DRI_US_CA,THIAMIN,Thiamin,VITAMIN,FEMALE,NORMAL,372,600,0.9,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,RIBOFLAVIN,Riboflavin,VITAMIN,FEMALE,NORMAL,372,600,0.9,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,NIACIN,Niacin,VITAMIN,FEMALE,NORMAL,372,600,11,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: c
DRI_US_CA,VITAMIN_B6,Vitamin B6,VITAMIN,FEMALE,NORMAL,372,600,1.1,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,FOLATE,Folate,VITAMIN,FEMALE,NORMAL,372,600,320,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: d
DRI_US_CA,VITAMIN_B12,Vitamin B12,VITAMIN,FEMALE,NORMAL,372,600,2.0,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,COPPER,Copper,MINERAL,FEMALE,NORMAL,372,600,700,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IODINE,Iodine,MINERAL,FEMALE,NORMAL,372,600,95,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IRON,Iron,MINERAL,FEMALE,NORMAL,372,600,8.1,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MAGNESIUM,Magnesium,MINERAL,FEMALE,NORMAL,372,600,265,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MOLYBDENUM,Molybdenum,MINERAL,FEMALE,NORMAL,372,600,34,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PHOSPHORUS,Phosphorus,MINERAL,FEMALE,NORMAL,372,600,580,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,SELENIUM,Selenium,MINERAL,FEMALE,NORMAL,372,600,45,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,ZINC,Zinc,MINERAL,FEMALE,NORMAL,372,600,6.8,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CALCIUM,Calcium,MINERAL,FEMALE,NORMAL,612,840,1000,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CARBOHYDRATE,Carbohydrate,MACRO,FEMALE,NORMAL,612,840,100,,,g,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PROTEIN,Protein,MACRO,FEMALE,NORMAL,612,840,0.66,,,g/kg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_A,Vitamin A,VITAMIN,FEMALE,NORMAL,612,840,500,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: a
DRI_US_CA,VITAMIN_C,Vitamin C,VITAMIN,FEMALE,NORMAL,612,840,60,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_D,Vitamin D,VITAMIN,FEMALE,NORMAL,612,840,10,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_E,Vitamin E,VITAMIN,FEMALE,NORMAL,612,840,12,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: b
DRI_US_CA,THIAMIN,Thiamin,VITAMIN,FEMALE,NORMAL,612,840,0.9,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,RIBOFLAVIN,Riboflavin,VITAMIN,FEMALE,NORMAL,612,840,0.9,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,NIACIN,Niacin,VITAMIN,FEMALE,NORMAL,612,840,11,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: c
DRI_US_CA,VITAMIN_B6,Vitamin B6,VITAMIN,FEMALE,NORMAL,612,840,1.3,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,FOLATE,Folate,VITAMIN,FEMALE,NORMAL,612,840,320,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: d
DRI_US_CA,VITAMIN_B12,Vitamin B12,VITAMIN,FEMALE,NORMAL,612,840,2.0,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,COPPER,Copper,MINERAL,FEMALE,NORMAL,612,840,700,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IODINE,Iodine,MINERAL,FEMALE,NORMAL,612,840,95,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IRON,Iron,MINERAL,FEMALE,NORMAL,612,840,5,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MAGNESIUM,Magnesium,MINERAL,FEMALE,NORMAL,612,840,265,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MOLYBDENUM,Molybdenum,MINERAL,FEMALE,NORMAL,612,840,34,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PHOSPHORUS,Phosphorus,MINERAL,FEMALE,NORMAL,612,840,580,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,SELENIUM,Selenium,MINERAL,FEMALE,NORMAL,612,840,45,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,ZINC,Zinc,MINERAL,FEMALE,NORMAL,612,840,6.8,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CALCIUM,Calcium,MINERAL,FEMALE,NORMAL,852,9999,1000,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CARBOHYDRATE,Carbohydrate,MACRO,FEMALE,NORMAL,852,9999,100,,,g,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PROTEIN,Protein,MACRO,FEMALE,NORMAL,852,9999,0.66,,,g/kg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_A,Vitamin A,VITAMIN,FEMALE,NORMAL,852,9999,500,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: a
DRI_US_CA,VITAMIN_C,Vitamin C,VITAMIN,FEMALE,NORMAL,852,9999,60,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_D,Vitamin D,VITAMIN,FEMALE,NORMAL,852,9999,10,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_E,Vitamin E,VITAMIN,FEMALE,NORMAL,852,9999,12,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: b
DRI_US_CA,THIAMIN,Thiamin,VITAMIN,FEMALE,NORMAL,852,9999,0.9,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,RIBOFLAVIN,Riboflavin,VITAMIN,FEMALE,NORMAL,852,9999,0.9,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,NIACIN,Niacin,VITAMIN,FEMALE,NORMAL,852,9999,11,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: c
DRI_US_CA,VITAMIN_B6,Vitamin B6,VITAMIN,FEMALE,NORMAL,852,9999,1.3,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,FOLATE,Folate,VITAMIN,FEMALE,NORMAL,852,9999,320,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: d
DRI_US_CA,VITAMIN_B12,Vitamin B12,VITAMIN,FEMALE,NORMAL,852,9999,2.0,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,COPPER,Copper,MINERAL,FEMALE,NORMAL,852,9999,700,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IODINE,Iodine,MINERAL,FEMALE,NORMAL,852,9999,95,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IRON,Iron,MINERAL,FEMALE,NORMAL,852,9999,5,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MAGNESIUM,Magnesium,MINERAL,FEMALE,NORMAL,852,9999,265,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MOLYBDENUM,Molybdenum,MINERAL,FEMALE,NORMAL,852,9999,34,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PHOSPHORUS,Phosphorus,MINERAL,FEMALE,NORMAL,852,9999,580,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,SELENIUM,Selenium,MINERAL,FEMALE,NORMAL,852,9999,45,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,ZINC,Zinc,MINERAL,FEMALE,NORMAL,852,9999,6.8,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CALCIUM,Calcium,MINERAL,FEMALE,PREGNANT,168,216,1000,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CARBOHYDRATE,Carbohydrate,MACRO,FEMALE,PREGNANT,168,216,135,,,g,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PROTEIN,Protein,MACRO,FEMALE,PREGNANT,168,216,0.88,,,g/kg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_A,Vitamin A,VITAMIN,FEMALE,PREGNANT,168,216,530,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: a
DRI_US_CA,VITAMIN_C,Vitamin C,VITAMIN,FEMALE,PREGNANT,168,216,66,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_D,Vitamin D,VITAMIN,FEMALE,PREGNANT,168,216,10,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_E,Vitamin E,VITAMIN,FEMALE,PREGNANT,168,216,12,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: b
DRI_US_CA,THIAMIN,Thiamin,VITAMIN,FEMALE,PREGNANT,168,216,1.2,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,RIBOFLAVIN,Riboflavin,VITAMIN,FEMALE,PREGNANT,168,216,1.2,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,NIACIN,Niacin,VITAMIN,FEMALE,PREGNANT,168,216,14,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: c
DRI_US_CA,VITAMIN_B6,Vitamin B6,VITAMIN,FEMALE,PREGNANT,168,216,1.6,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,FOLATE,Folate,VITAMIN,FEMALE,PREGNANT,168,216,520,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: d
DRI_US_CA,VITAMIN_B12,Vitamin B12,VITAMIN,FEMALE,PREGNANT,168,216,2.2,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,COPPER,Copper,MINERAL,FEMALE,PREGNANT,168,216,785,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IODINE,Iodine,MINERAL,FEMALE,PREGNANT,168,216,160,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IRON,Iron,MINERAL,FEMALE,PREGNANT,168,216,23,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MAGNESIUM,Magnesium,MINERAL,FEMALE,PREGNANT,168,216,335,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MOLYBDENUM,Molybdenum,MINERAL,FEMALE,PREGNANT,168,216,40,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PHOSPHORUS,Phosphorus,MINERAL,FEMALE,PREGNANT,168,216,1055,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,SELENIUM,Selenium,MINERAL,FEMALE,PREGNANT,168,216,49,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,ZINC,Zinc,MINERAL,FEMALE,PREGNANT,168,216,10.5,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CALCIUM,Calcium,MINERAL,FEMALE,PREGNANT,228,360,800,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CARBOHYDRATE,Carbohydrate,MACRO,FEMALE,PREGNANT,228,360,135,,,g,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PROTEIN,Protein,MACRO,FEMALE,PREGNANT,228,360,0.88,,,g/kg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_A,Vitamin A,VITAMIN,FEMALE,PREGNANT,228,360,550,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: a
DRI_US_CA,VITAMIN_C,Vitamin C,VITAMIN,FEMALE,PREGNANT,228,360,70,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_D,Vitamin D,VITAMIN,FEMALE,PREGNANT,228,360,10,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_E,Vitamin E,VITAMIN,FEMALE,PREGNANT,228,360,12,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: b
DRI_US_CA,THIAMIN,Thiamin,VITAMIN,FEMALE,PREGNANT,228,360,1.2,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,RIBOFLAVIN,Riboflavin,VITAMIN,FEMALE,PREGNANT,228,360,1.2,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,NIACIN,Niacin,VITAMIN,FEMALE,PREGNANT,228,360,14,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: c
DRI_US_CA,VITAMIN_B6,Vitamin B6,VITAMIN,FEMALE,PREGNANT,228,360,1.6,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,FOLATE,Folate,VITAMIN,FEMALE,PREGNANT,228,360,520,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: d
DRI_US_CA,VITAMIN_B12,Vitamin B12,VITAMIN,FEMALE,PREGNANT,228,360,2.2,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,COPPER,Copper,MINERAL,FEMALE,PREGNANT,228,360,800,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IODINE,Iodine,MINERAL,FEMALE,PREGNANT,228,360,160,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IRON,Iron,MINERAL,FEMALE,PREGNANT,228,360,22,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MAGNESIUM,Magnesium,MINERAL,FEMALE,PREGNANT,228,360,290,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MOLYBDENUM,Molybdenum,MINERAL,FEMALE,PREGNANT,228,360,40,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PHOSPHORUS,Phosphorus,MINERAL,FEMALE,PREGNANT,228,360,580,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,SELENIUM,Selenium,MINERAL,FEMALE,PREGNANT,228,360,49,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,ZINC,Zinc,MINERAL,FEMALE,PREGNANT,228,360,9.5,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CALCIUM,Calcium,MINERAL,FEMALE,PREGNANT,372,600,800,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CARBOHYDRATE,Carbohydrate,MACRO,FEMALE,PREGNANT,372,600,135,,,g,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PROTEIN,Protein,MACRO,FEMALE,PREGNANT,372,600,0.88,,,g/kg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_A,Vitamin A,VITAMIN,FEMALE,PREGNANT,372,600,550,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: a
DRI_US_CA,VITAMIN_C,Vitamin C,VITAMIN,FEMALE,PREGNANT,372,600,70,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_D,Vitamin D,VITAMIN,FEMALE,PREGNANT,372,600,10,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_E,Vitamin E,VITAMIN,FEMALE,PREGNANT,372,600,12,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: b
DRI_US_CA,THIAMIN,Thiamin,VITAMIN,FEMALE,PREGNANT,372,600,1.2,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,RIBOFLAVIN,Riboflavin,VITAMIN,FEMALE,PREGNANT,372,600,1.2,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,NIACIN,Niacin,VITAMIN,FEMALE,PREGNANT,372,600,14,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: c
DRI_US_CA,VITAMIN_B6,Vitamin B6,VITAMIN,FEMALE,PREGNANT,372,600,1.6,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,FOLATE,Folate,VITAMIN,FEMALE,PREGNANT,372,600,520,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: d
DRI_US_CA,VITAMIN_B12,Vitamin B12,VITAMIN,FEMALE,PREGNANT,372,600,2.2,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,COPPER,Copper,MINERAL,FEMALE,PREGNANT,372,600,800,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IODINE,Iodine,MINERAL,FEMALE,PREGNANT,372,600,160,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,IRON,Iron,MINERAL,FEMALE,PREGNANT,372,600,22,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MAGNESIUM,Magnesium,MINERAL,FEMALE,PREGNANT,372,600,300,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,MOLYBDENUM,Molybdenum,MINERAL,FEMALE,PREGNANT,372,600,40,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PHOSPHORUS,Phosphorus,MINERAL,FEMALE,PREGNANT,372,600,580,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,SELENIUM,Selenium,MINERAL,FEMALE,PREGNANT,372,600,49,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,ZINC,Zinc,MINERAL,FEMALE,PREGNANT,372,600,9.5,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CALCIUM,Calcium,MINERAL,FEMALE,LACTATING,168,216,1000,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,CARBOHYDRATE,Carbohydrate,MACRO,FEMALE,LACTATING,168,216,160,,,g,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,PROTEIN,Protein,MACRO,FEMALE,LACTATING,168,216,1.05,,,g/kg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_A,Vitamin A,VITAMIN,FEMALE,LACTATING,168,216,885,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: a
DRI_US_CA,VITAMIN_C,Vitamin C,VITAMIN,FEMALE,LACTATING,168,216,96,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_D,Vitamin D,VITAMIN,FEMALE,LACTATING,168,216,10,,,μg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,VITAMIN_E,Vitamin E,VITAMIN,FEMALE,LACTATING,168,216,16,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: b
DRI_US_CA,THIAMIN,Thiamin,VITAMIN,FEMALE,LACTATING,168,216,1.2,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,RIBOFLAVIN,Riboflavin,VITAMIN,FEMALE,LACTATING,168,216,1.3,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,NIACIN,Niacin,VITAMIN,FEMALE,LACTATING,168,216,13,,,mg,EAR,DRI estimated average requirement table provided by user,header footnote: c
DRI_US_CA,VITAMIN_B6,Vitamin B6,VITAMIN,FEMALE,LACTATING,168,216,1.7,,,mg,EAR,DRI estimated average requirement table provided by user,
DRI_US_CA,FOLATE,Folate,VITAMIN,FEMALE,LACTATING,168,216,450,,,μg,EAR,DRI estimated average requirement table provided by user,header footnote: d
